filename;caption
2934379210_4e399e3cac.jpg;A boy is jumping off of a swing .
2934379210_4e399e3cac.jpg;a boy jumps off a swing .
2934379210_4e399e3cac.jpg;A boy jumps off a swing with his legs apart .
2937942758_712be5c610.jpg;A person is standing near a row of identical red and white bicycles .
2937942758_712be5c610.jpg;A woman is standing outside near many bicycles .
2937942758_712be5c610.jpg;A woman standing near a bike rack .
2937942758_712be5c610.jpg;A woman stands near a row of identical red bicycles .
2937942758_712be5c610.jpg;There is a row of red and white bikes all in a bike rack .
2939475047_84585ea45c.jpg;a football running back getting tackled
2939475047_84585ea45c.jpg;Football player tackles a player who has the ball , as a third player watches .
2939475047_84585ea45c.jpg;One football player attempts to get the ball from another football player who is running .
2939475047_84585ea45c.jpg;The American footballer in brown is tackling the player in whit who is running with the ball .
2939475047_84585ea45c.jpg;This is a football game in progress .
2952141476_fc9a48a60a.jpg;A man floating in the ocean .
2952141476_fc9a48a60a.jpg;A man has jumped from a surfboard up into the air .
2952141476_fc9a48a60a.jpg;A person above their surfboard on the water .
2952141476_fc9a48a60a.jpg;A person is out in the water at the beach while the sun sets .
2952141476_fc9a48a60a.jpg;The surfer lost his board and is about to fall into the sea .
2967549094_d32422eb01.jpg;a man inside of a white subway train
2967549094_d32422eb01.jpg;A man sits by a window on a train .
2967549094_d32422eb01.jpg;A man sits by the window in a train .
2967549094_d32422eb01.jpg;A man sits in the window of a train .
2967549094_d32422eb01.jpg;The side of a subway cart , with one man in the window .
2968693931_52d161b8e7.jpg;A kid skateboards down railings of a large set of stairs .
2968693931_52d161b8e7.jpg;An inline skater is grinding down a long rail .
2968693931_52d161b8e7.jpg;A skateboarder in midair above a large staircase and handrail .
2968693931_52d161b8e7.jpg;A teenage boy does tricks jumping across a railing .
2968693931_52d161b8e7.jpg;Skater rides skateboard down a long stair railing
2969380952_9f1eb7f93b.jpg;A few men sprint across the grass in competition with one another .
2969380952_9f1eb7f93b.jpg;A man in a grey shirt is winning a race in the grass .
2969380952_9f1eb7f93b.jpg;A man leads the way in a race .
2969380952_9f1eb7f93b.jpg;People running a race and the guy in grey is in the lead .
2969380952_9f1eb7f93b.jpg;Two men running outside in a competition .
297724467_e8918a6f90.jpg;A brown dog standing on a beach next to a blue Frisbee .
297724467_e8918a6f90.jpg;A dog shaking itself dry next to a blue Frisbee near to a body of water .
297724467_e8918a6f90.jpg;A dog shaking off water after playing in the water with a Frisbee .
297724467_e8918a6f90.jpg;The brown dog is shaking itself off .
297724467_e8918a6f90.jpg;Wet dog shaking off water on beach
2990977776_1ec51c9281.jpg;A boy is doing a stunt with his skateboard .
2990977776_1ec51c9281.jpg;A boy jumping a rail on his skateboard .
2990977776_1ec51c9281.jpg;A boy skateboarding .
2990977776_1ec51c9281.jpg;A young boy wearing a black shirt and brown pants practices jumping over a low bar on a skateboard .
2990977776_1ec51c9281.jpg;boy doing tricks on a skateboard
2992614450_b5a6692239.jpg;A bicyclist is jumping a horizontal wooden structure with countryside in front of him .
2992614450_b5a6692239.jpg;A dirt bike in midair
2992614450_b5a6692239.jpg;A man on a motorbike in midair
2992614450_b5a6692239.jpg;A person is in the air on a contraption that resembles a bicycle .
2992614450_b5a6692239.jpg;Someone on a dirt bike , high in the air , near a building .
2992999413_018f48aabc.jpg;a boy visits a Amish community .
2992999413_018f48aabc.jpg;A group of Amish people are standing outside of a church .
2992999413_018f48aabc.jpg;A group of people waiting to go into a white building .
2992999413_018f48aabc.jpg;Amish looking people are outside a building , standing near a tree .
2992999413_018f48aabc.jpg;A religious sect gathered together .
3004290523_d1319dfdb4.jpg;A man in a cast uses a camcorder while another man watches him .
3004290523_d1319dfdb4.jpg;A man makes a video while another watches .
3004290523_d1319dfdb4.jpg;A man with a cast films some video while another man smiles .
3004290523_d1319dfdb4.jpg;A man with a cast is using a camcorder to record an enjoyable event .
3004290523_d1319dfdb4.jpg;A man with an arm cast films something on video while another man is looking at the camera .
3004359992_f6b3617706.jpg;A group of girls in cheerleader clothing tosses another girl into the air with an athletic field in the background .
3004359992_f6b3617706.jpg;A group of young women , one up in the air .
3004359992_f6b3617706.jpg;Cheerleaders throw girl in air .
3004359992_f6b3617706.jpg;Five girls cheerleading .
3004359992_f6b3617706.jpg;The cheerleaders toss their fellow member in the air .
300922408_05a4f9938c.jpg;A black man and a large , golden dog are on the beach .
300922408_05a4f9938c.jpg;A black man and his dog on the beach .
300922408_05a4f9938c.jpg;A man kneels in the wet sand at a beach near a dog .
300922408_05a4f9938c.jpg;A man playing with his brown dog on the beach .
300922408_05a4f9938c.jpg;Man and dog standing on the beach .
3009644534_992e9ea2a7.jpg;a closeup photo of a small dog with a holey ball in his mouth .
3009644534_992e9ea2a7.jpg;A dog carrying a white ball .
3009644534_992e9ea2a7.jpg;A dog fetches a ball in a field .
3009644534_992e9ea2a7.jpg;A dog trots with a ball in its mouth .
3009644534_992e9ea2a7.jpg;The dog is carrying a whiffle ball outside
3016651969_746bd36e68.jpg;Movers getting furniture through a window on the second floor and amused passers by .
3016651969_746bd36e68.jpg;People are pulling something out of a second story window
3016651969_746bd36e68.jpg;People are walking on a street outside of a building .
3016651969_746bd36e68.jpg;People holding onto ropes while trying to get something through a window on the second floor .
3016651969_746bd36e68.jpg;People move furniture through the second-story window of a building using ropes and pulleys .
3019857541_3de3e24f54.jpg;A brown dog leaps in the air over colorful leafs
3019857541_3de3e24f54.jpg;A dog is jumping in the air over some leaves .
3019857541_3de3e24f54.jpg;A dog is running through a backyard full of leaves .
3019857541_3de3e24f54.jpg;A dog knocking over potted plants in a yard covered in leaves .
3019857541_3de3e24f54.jpg;The small brown dog is amidst the potted plants and fallen leaves .
3027009366_c8362521e8.jpg;A group of men play soccer on the field .
3027009366_c8362521e8.jpg;A man in a red uniform leaps in the air as one in a white uniform tries to kick a ball .
3027009366_c8362521e8.jpg;During a soccer game , one man is in the air while another has one foot down .
3027009366_c8362521e8.jpg;The soccer player in white is challenging the player in red for the ball in midair .
3027009366_c8362521e8.jpg;Two soccer teams are playing , one is in white the other in red .
3028404926_2bd27e3e83.jpg;A boy turns a handcrank in a courtyard .
3028404926_2bd27e3e83.jpg;A child turning a crank with benches behind him .
3028404926_2bd27e3e83.jpg;A young boy is standing on a gray tiled area .
3028404926_2bd27e3e83.jpg;A young boy standing in a courtyard turning a crank .
3028404926_2bd27e3e83.jpg;Young boy turning a crank in the street .
3030962048_f71948226c.jpg;An elderly indian lady is wearing an orange headscarf and bangles .
3030962048_f71948226c.jpg;an elderly woman smiles for the camera .
3030962048_f71948226c.jpg;A smiling old woman in India is covered by a safron shawl .
3030962048_f71948226c.jpg;A woman wearing an orange scarf smiles and looks at the camera .
3030962048_f71948226c.jpg;Old woman missing teeth stands with metal object in hand .
3035949542_cb249790f5.jpg;the legs of two athletes playing soccer on a field
3035949542_cb249790f5.jpg;The lower halves of two kids playing soccer
3035949542_cb249790f5.jpg;Two guys in soccer attire chasing a soccer ball .
3035949542_cb249790f5.jpg;Two people play soccer while three people watch .
3035949542_cb249790f5.jpg;Two soccer players chasing a ball in the grass .
3036971334_78187a9570.jpg;a blond man jumping off a cliff into some water
3036971334_78187a9570.jpg;A man is jumping off a rock into a pool of water while three others watch .
3036971334_78187a9570.jpg;Four people are cavorting on the rocks at a river 's edge
3036971334_78187a9570.jpg;People stand by a rocky cliff with water below .
3036971334_78187a9570.jpg;Three people on a rocky cliff over a body of water .
3038045802_93f2cd5fbc.jpg;A skier doing a high jump from a snowy ramp near a mountain range .
3038045802_93f2cd5fbc.jpg;A ski jumper enjoys winter fun .
3038045802_93f2cd5fbc.jpg;A snowboarder flies off of a jump which is next to a big red atomic sign .
3038045802_93f2cd5fbc.jpg;a snowboarder is up in the air having taken off from a big jump in a tournament .
3038045802_93f2cd5fbc.jpg;A snowboarder jumps off a large ramp in the mountains .
3042380610_c5ea61eef8.jpg;A group of people are standing around a sound mixing table .
3042380610_c5ea61eef8.jpg;A group of people looking at sound equipment .
3042380610_c5ea61eef8.jpg;People are inspecting sound equipment indoors .
3042380610_c5ea61eef8.jpg;People examine equipment .
3042380610_c5ea61eef8.jpg;Six people standing behind electrical equipment .
3042679440_010b2c596c.jpg;A brightly lit urban street with lots of people walking across a street .
3042679440_010b2c596c.jpg;A busy city street as people are walking .
3042679440_010b2c596c.jpg;A crowd scene in a downtown area .
3042679440_010b2c596c.jpg;Blurry people walking in the city at night .
3042679440_010b2c596c.jpg;Many people are walking on a busy street at night .
3044500219_778f9f2b71.jpg;Four girls in evening attire pose for a picture .
3044500219_778f9f2b71.jpg;four girls in evening wear are posing for a photograph .
3044500219_778f9f2b71.jpg;Four woman wearing formal gowns pose together and smile .
3044500219_778f9f2b71.jpg;Four women are standing together , posing for a picture .
3044500219_778f9f2b71.jpg;Four women in dresses pose together .
3049649128_d83d847168.jpg;A boy playing in a pile of dead leaves .
3049649128_d83d847168.jpg;A young boy is bursting out of a pile of dead leaves .
3049649128_d83d847168.jpg;A young boy is playing in leaves .
3049649128_d83d847168.jpg;A young boy with his eyes closed tossing leaves while sitting in a leaf pile .
3049649128_d83d847168.jpg;The child is playing in the leaves .
3053415073_5b667230ed.jpg;A person on skis on a rail at night .
3053415073_5b667230ed.jpg;A skier in electric green on the edge of a ramp made of metal bars .
3053415073_5b667230ed.jpg;A skier slides along a metal rail .
3053415073_5b667230ed.jpg;A yellow uniformed skier is performing a trick across a railed object .
3053415073_5b667230ed.jpg;The skier is wearing a yellow jumpsuit and sliding across a yellow rail .
3053813297_7ce5f87710.jpg;A heavy set couple sitting in lawn chairs on the grass with a brown dog at their feet .
3053813297_7ce5f87710.jpg;An elderly man and woman are sitting on lawn chairs holding onto the leash of a brown dog .
3053813297_7ce5f87710.jpg;People sit in chairs at a park with a dog .
3053813297_7ce5f87710.jpg;People sitting in chairs while dog lies in grass
3053813297_7ce5f87710.jpg;Some people in a park with a dog and folding chairs .
3056569684_c264c88d00.jpg;A damaged ambulance is being hauled on a truck bed down the road .
3056569684_c264c88d00.jpg;A wrecked ambulance is being towed .
3056569684_c264c88d00.jpg;Recked ambulance being towed by a large tow truck .
3056569684_c264c88d00.jpg;The ambulance on the flatbed truck was in a collision .
3056569684_c264c88d00.jpg;Wrecked ambulance is being towed by a large truck .
3065468339_4955e90fd3.jpg;A black dog looks into a pool of water .
3065468339_4955e90fd3.jpg;A black dog sniffing the ground near a body of water .
3065468339_4955e90fd3.jpg;A black dog with a red collar sniffs the ground .
3065468339_4955e90fd3.jpg;The dog is looking at the water .
3065468339_4955e90fd3.jpg;This hound is searching the water for his prey .
3067500667_0fce8f28d4.jpg;A cricket batsman has been bowled out middle stump .
3067500667_0fce8f28d4.jpg;A cricket player swings his bat , but misses .
3067500667_0fce8f28d4.jpg;A man is standing in front of some red sticks trying to hit a ball .
3067500667_0fce8f28d4.jpg;A man is swinging a paddle at a unique ball game .
3067500667_0fce8f28d4.jpg;A player hits the ball at a cricket game .
3067971348_69af5bb309.jpg;A cyclist is riding along a white line in a busy city center .
3067971348_69af5bb309.jpg;A girl is riding a bike and everyone is rushing by her in the city .
3067971348_69af5bb309.jpg;A stop action picture of a woman on a bicycle
3067971348_69af5bb309.jpg;Pedestrians and bikers crossing a busy street
3067971348_69af5bb309.jpg;The city at night .
3069937639_364fc11e99.jpg;A dog runs through a field .
3069937639_364fc11e99.jpg;A light colored dog leaps in a field .
3069937639_364fc11e99.jpg;A white dog is running across a grassy field .
3069937639_364fc11e99.jpg;A white dog runs through a field .
3069937639_364fc11e99.jpg;Small dog running in the field .
3071676551_a65741e372.jpg;A person rides the waves on a surfboard .
3071676551_a65741e372.jpg;A person surfing .
3071676551_a65741e372.jpg;A surfer is riding a wave .
